===2023-06-14 08:38:14===
===Setting===
    dataset: fairface
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: -1
    quantile: 0
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
    mix: False
    mix2: False
    mix3: False
    mix4: False
data_number=[296,888,201,604,137,411,64,192,63,189,43,129,29,87,]
client_nums=[2,2,2,2,2,2,2,]
len_dataset=[3952,2688,1828,856,846,575,391,]
domain number = -1
============ Train epoch 0 ============
 Site-White_utk                     | Train Loss: 2.1947 | Train Acc: 0.1318
 Site-East_Asian                    | Train Loss: 1.7717 | Train Acc: 0.3881
 Site-Indian_utk                    | Train Loss: 1.8156 | Train Acc: 0.3778
 Site-Indian_utk                    | Train Loss: 1.8203 | Train Acc: 0.4123
 Site-Black_utk                     | Train Loss: 1.8757 | Train Acc: 0.4286
 Site-Black_utk                     | Train Loss: 1.8594 | Train Acc: 0.3585
 Site-Southeast_Asian               | Train Loss: 1.7550 | Train Acc: 0.4286
 Site-Southeast_Asian               | Train Loss: 1.8833 | Train Acc: 0.3143
 Site-Asian_ffhq                    | Train Loss: 2.2848 | Train Acc: 0.0000
 Site-Asian_ffhq                    | Train Loss: 1.3623 | Train Acc: 0.9014
 Site-Latino_Hispanic_ffhq          | Train Loss: 1.8450 | Train Acc: 0.4444
 Site-Latino_Hispanic_ffhq          | Train Loss: 1.4285 | Train Acc: 1.0000
Average Train Accuracy: 0.4289
 Site-White_utk                     | Val  Loss: 1.8710 | Val  Acc: 0.2462
 Site-White_utk                     | Val  Loss: 1.9809 | Val  Acc: 0.2462
 Site-East_Asian                    | Val  Loss: 1.7540 | Val  Acc: 0.4091
 Site-East_Asian                    | Val  Loss: 1.7871 | Val  Acc: 0.3722
 Site-Indian_utk                    | Val  Loss: 1.8213 | Val  Acc: 0.4000
 Site-Indian_utk                    | Val  Loss: 1.8011 | Val  Acc: 0.4238
 Site-Black_utk                     | Val  Loss: 1.8575 | Val  Acc: 0.4286
 Site-Black_utk                     | Val  Loss: 1.8225 | Val  Acc: 0.3714
 Site-Southeast_Asian               | Val  Loss: 1.8100 | Val  Acc: 0.3571
 Site-Southeast_Asian               | Val  Loss: 1.7532 | Val  Acc: 0.3286
 Site-Asian_ffhq                    | Val  Loss: 1.3014 | Val  Acc: 0.8889
 Site-Asian_ffhq                    | Val  Loss: 1.3089 | Val  Acc: 0.9362
 Site-Latino_Hispanic_ffhq          | Val  Loss: 1.4863 | Val  Acc: 1.0000
 Site-Latino_Hispanic_ffhq          | Val  Loss: 1.4459 | Val  Acc: 0.9688
Average Valid Accuracy: 0.5269
============ Train epoch 31 ============
 Site-White_utk                     | Train Loss: 1.9602 | Train Acc: 0.2551
 Site-White_utk                     | Train Loss: 1.9702 | Train Acc: 0.2414
 Site-East_Asian                    | Train Loss: 1.7520 | Train Acc: 0.4328
 Site-East_Asian                    | Train Loss: 1.7861 | Train Acc: 0.3910
 Site-Indian_utk                    | Train Loss: 1.8353 | Train Acc: 0.3333
 Site-Indian_utk                    | Train Loss: 1.8037 | Train Acc: 0.4254
 Site-Black_utk                     | Train Loss: 1.8258 | Train Acc: 0.4286
 Site-Black_utk                     | Train Loss: 1.8550 | Train Acc: 0.4057
 Site-Southeast_Asian               | Train Loss: 1.7255 | Train Acc: 0.4762
 Site-Southeast_Asian               | Train Loss: 1.8511 | Train Acc: 0.3143
 Site-Asian_ffhq                    | Train Loss: 2.2777 | Train Acc: 0.0000
 Site-Asian_ffhq                    | Train Loss: 1.3769 | Train Acc: 0.8451
 Site-Latino_Hispanic_ffhq          | Train Loss: 1.8482 | Train Acc: 0.4444
 Site-Latino_Hispanic_ffhq          | Train Loss: 1.4202 | Train Acc: 0.9792
Average Train Accuracy: 0.4266
 Site-White_utk                     | Val  Loss: 1.8585 | Val  Acc: 0.3077
 Site-White_utk                     | Val  Loss: 1.9762 | Val  Acc: 0.2644
 Site-East_Asian                    | Val  Loss: 1.7763 | Val  Acc: 0.4091
 Site-East_Asian                    | Val  Loss: 1.7877 | Val  Acc: 0.3812
 Site-Indian_utk                    | Val  Loss: 1.7778 | Val  Acc: 0.4000
 Site-Indian_utk                    | Val  Loss: 1.8133 | Val  Acc: 0.4172
 Site-Black_utk                     | Val  Loss: 1.8357 | Val  Acc: 0.4286
 Site-Black_utk                     | Val  Loss: 1.8337 | Val  Acc: 0.3714
 Site-Southeast_Asian               | Val  Loss: 1.7886 | Val  Acc: 0.3571
 Site-Southeast_Asian               | Val  Loss: 1.7730 | Val  Acc: 0.3429
 Site-Asian_ffhq                    | Val  Loss: 1.3551 | Val  Acc: 0.8889
 Site-Asian_ffhq                    | Val  Loss: 1.3093 | Val  Acc: 0.9574
 Site-Latino_Hispanic_ffhq          | Val  Loss: 1.4507 | Val  Acc: 1.0000
 Site-Latino_Hispanic_ffhq          | Val  Loss: 1.4445 | Val  Acc: 0.9688
Average Valid Accuracy: 0.5353
============ Train epoch 32 ============
 Site-White_utk                     | Train Loss: 1.9500 | Train Acc: 0.2755
 Site-White_utk                     | Train Loss: 1.9619 | Train Acc: 0.2637
 Site-East_Asian                    | Train Loss: 1.3623 | Train Acc: 0.4478
 Site-East_Asian                    | Train Loss: 1.7667 | Train Acc: 0.3970
 Site-Indian_utk                    | Train Loss: 1.8169 | Train Acc: 0.3556
 Site-Indian_utk                    | Train Loss: 1.8113 | Train Acc: 0.4298
 Site-Black_utk                     | Train Loss: 1.8148 | Train Acc: 0.4286
 Site-Black_utk                     | Train Loss: 1.8535 | Train Acc: 0.4151
 Site-Southeast_Asian               | Train Loss: 1.7475 | Train Acc: 0.4286
 Site-Southeast_Asian               | Train Loss: 1.8578 | Train Acc: 0.3143
 Site-Asian_ffhq                    | Train Loss: 2.2611 | Train Acc: 0.0000
 Site-Asian_ffhq                    | Train Loss: 1.3572 | Train Acc: 0.8873
 Site-Latino_Hispanic_ffhq          | Train Loss: 1.8087 | Train Acc: 0.4444
 Site-Latino_Hispanic_ffhq          | Train Loss: 1.4046 | Train Acc: 0.9792
Average Train Accuracy: 0.4333
 Site-White_utk                     | Val  Loss: 1.8267 | Val  Acc: 0.2615
 Site-White_utk                     | Val  Loss: 1.9699 | Val  Acc: 0.2584
 Site-East_Asian                    | Val  Loss: 1.7355 | Val  Acc: 0.4091
 Site-East_Asian                    | Val  Loss: 1.7815 | Val  Acc: 0.3767
 Site-Indian_utk                    | Val  Loss: 1.7816 | Val  Acc: 0.4000
 Site-Indian_utk                    | Val  Loss: 1.8006 | Val  Acc: 0.4106
 Site-Black_utk                     | Val  Loss: 1.8635 | Val  Acc: 0.4286
 Site-Black_utk                     | Val  Loss: 1.8177 | Val  Acc: 0.3714
 Site-Southeast_Asian               | Val  Loss: 1.7899 | Val  Acc: 0.3571
 Site-Southeast_Asian               | Val  Loss: 1.7563 | Val  Acc: 0.3429
 Site-Asian_ffhq                    | Val  Loss: 1.3314 | Val  Acc: 0.8889
 Site-Asian_ffhq                    | Val  Loss: 1.3398 | Val  Acc: 0.9362
 Site-Latino_Hispanic_ffhq          | Val  Loss: 1.4497 | Val  Acc: 1.0000
 Site-Latino_Hispanic_ffhq          | Val  Loss: 1.4739 | Val  Acc: 0.9062
Average Valid Accuracy: 0.5248
============ Train epoch 33 ============
 Site-White_utk                     | Train Loss: 1.9414 | Train Acc: 0.2653
 Site-White_utk                     | Train Loss: 1.9539 | Train Acc: 0.2556
 Site-East_Asian                    | Train Loss: 1.3832 | Train Acc: 0.4328
 Site-East_Asian                    | Train Loss: 1.7362 | Train Acc: 0.3910
 Site-Indian_utk                    | Train Loss: 1.8060 | Train Acc: 0.3556
 Site-Indian_utk                    | Train Loss: 1.8066 | Train Acc: 0.4211
 Site-Black_utk                     | Train Loss: 1.8432 | Train Acc: 0.4286
 Site-Black_utk                     | Train Loss: 1.8529 | Train Acc: 0.4057
 Site-Southeast_Asian               | Train Loss: 1.7777 | Train Acc: 0.4286
 Site-Southeast_Asian               | Train Loss: 1.8617 | Train Acc: 0.3238
 Site-Asian_ffhq                    | Train Loss: 2.2682 | Train Acc: 0.0000
 Site-Asian_ffhq                    | Train Loss: 1.3543 | Train Acc: 0.8451
 Site-Latino_Hispanic_ffhq          | Train Loss: 1.8164 | Train Acc: 0.4444
 Site-Latino_Hispanic_ffhq          | Train Loss: 1.4266 | Train Acc: 0.9792
Average Train Accuracy: 0.4269
 Site-White_utk                     | Val  Loss: 1.8254 | Val  Acc: 0.3231
 Site-White_utk                     | Val  Loss: 1.9614 | Val  Acc: 0.2705
 Site-East_Asian                    | Val  Loss: 1.7507 | Val  Acc: 0.4091
 Site-East_Asian                    | Val  Loss: 1.7706 | Val  Acc: 0.3857
 Site-Indian_utk                    | Val  Loss: 1.7956 | Val  Acc: 0.4000
 Site-Indian_utk                    | Val  Loss: 1.7876 | Val  Acc: 0.4238
 Site-Black_utk                     | Val  Loss: 1.8237 | Val  Acc: 0.5000
 Site-Black_utk                     | Val  Loss: 1.8113 | Val  Acc: 0.3857
 Site-Southeast_Asian               | Val  Loss: 1.7793 | Val  Acc: 0.3571
 Site-Southeast_Asian               | Val  Loss: 1.7431 | Val  Acc: 0.3571
 Site-Asian_ffhq                    | Val  Loss: 1.3149 | Val  Acc: 0.8889
 Site-Asian_ffhq                    | Val  Loss: 1.3020 | Val  Acc: 0.9362
 Site-Latino_Hispanic_ffhq          | Val  Loss: 1.3923 | Val  Acc: 1.0000
 Site-Latino_Hispanic_ffhq          | Val  Loss: 1.4117 | Val  Acc: 0.9688
Average Valid Accuracy: 0.5433
 Best site-White_utk                 | Epoch:33 | Val Acc: 0.3231
 Best site-White_utk                 | Epoch:33 | Val Acc: 0.2705
 Best site-East_Asian                | Epoch:33 | Val Acc: 0.4091
 Best site-East_Asian                | Epoch:33 | Val Acc: 0.3857
 Best site-Indian_utk                | Epoch:33 | Val Acc: 0.4000
 Best site-Indian_utk                | Epoch:33 | Val Acc: 0.4238
 Best site-Black_utk                 | Epoch:33 | Val Acc: 0.5000
 Best site-Black_utk                 | Epoch:33 | Val Acc: 0.3857
 Best site-Southeast_Asian           | Epoch:33 | Val Acc: 0.3571
 Best site-Southeast_Asian           | Epoch:33 | Val Acc: 0.3571
 Best site-Asian_ffhq                | Epoch:33 | Val Acc: 0.8889
 Best site-Asian_ffhq                | Epoch:33 | Val Acc: 0.9362
 Best site-Latino_Hispanic_ffhq      | Epoch:33 | Val Acc: 1.0000
 Best site-Latino_Hispanic_ffhq      | Epoch:33 | Val Acc: 0.9688
 Saving the local and server checkpoint to ../checkpoint/fed_fairface_even-mix5_1.0_1_random_dis_cluster_-1/fedavg...
============ Train epoch 34 ============
 Site-White_utk                     | Train Loss: 1.9481 | Train Acc: 0.2755
 Site-White_utk                     | Train Loss: 1.9558 | Train Acc: 0.2617
 Site-East_Asian                    | Train Loss: 1.5768 | Train Acc: 0.4478
 Site-East_Asian                    | Train Loss: 1.7385 | Train Acc: 0.3940
 Site-Indian_utk                    | Train Loss: 1.8148 | Train Acc: 0.3333
 Site-Indian_utk                    | Train Loss: 1.7998 | Train Acc: 0.4298
 Site-Black_utk                     | Train Loss: 1.8236 | Train Acc: 0.4762
 Site-Black_utk                     | Train Loss: 1.8322 | Train Acc: 0.3868
 Site-Southeast_Asian               | Train Loss: 1.7211 | Train Acc: 0.4286
 Site-Southeast_Asian               | Train Loss: 1.8406 | Train Acc: 0.3333
 Site-Asian_ffhq                    | Train Loss: 2.2750 | Train Acc: 0.0000
 Site-Asian_ffhq                    | Train Loss: 1.3419 | Train Acc: 0.8451
 Site-Latino_Hispanic_ffhq          | Train Loss: 1.8190 | Train Acc: 0.4444
 Site-Latino_Hispanic_ffhq          | Train Loss: 1.4051 | Train Acc: 0.9792
Average Train Accuracy: 0.4311
 Site-White_utk                     | Val  Loss: 1.8110 | Val  Acc: 0.3231
 Site-White_utk                     | Val  Loss: 1.9531 | Val  Acc: 0.2705
 Site-East_Asian                    | Val  Loss: 1.7556 | Val  Acc: 0.4091
 Site-East_Asian                    | Val  Loss: 1.7713 | Val  Acc: 0.3767
 Site-Indian_utk                    | Val  Loss: 1.7602 | Val  Acc: 0.4667
 Site-Indian_utk                    | Val  Loss: 1.7863 | Val  Acc: 0.4172
 Site-Black_utk                     | Val  Loss: 1.8221 | Val  Acc: 0.4286
 Site-Black_utk                     | Val  Loss: 1.8218 | Val  Acc: 0.3571
 Site-Southeast_Asian               | Val  Loss: 1.7748 | Val  Acc: 0.3571
 Site-Southeast_Asian               | Val  Loss: 1.7538 | Val  Acc: 0.3429
 Site-Asian_ffhq                    | Val  Loss: 1.3534 | Val  Acc: 0.7778
 Site-Asian_ffhq                    | Val  Loss: 1.2674 | Val  Acc: 0.9362
 Site-Latino_Hispanic_ffhq          | Val  Loss: 1.4292 | Val  Acc: 1.0000
 Site-Latino_Hispanic_ffhq          | Val  Loss: 1.4594 | Val  Acc: 0.9062
Average Valid Accuracy: 0.5264
============ Train epoch 35 ============
 Site-White_utk                     | Train Loss: 1.9208 | Train Acc: 0.2959
 Site-White_utk                     | Train Loss: 1.9360 | Train Acc: 0.2819
 Site-East_Asian                    | Train Loss: 1.6989 | Train Acc: 0.4478
 Site-East_Asian                    | Train Loss: 1.7525 | Train Acc: 0.3910
 Site-Indian_utk                    | Train Loss: 1.7942 | Train Acc: 0.4000
 Site-Indian_utk                    | Train Loss: 1.7716 | Train Acc: 0.4386
 Site-Black_utk                     | Train Loss: 1.8114 | Train Acc: 0.4286
 Site-Black_utk                     | Train Loss: 1.8479 | Train Acc: 0.3774
 Site-Southeast_Asian               | Train Loss: 1.7304 | Train Acc: 0.4286
 Site-Southeast_Asian               | Train Loss: 1.8532 | Train Acc: 0.3333
 Site-Asian_ffhq                    | Train Loss: 2.2723 | Train Acc: 0.0000
 Site-Asian_ffhq                    | Train Loss: 1.4475 | Train Acc: 0.8592
 Site-Latino_Hispanic_ffhq          | Train Loss: 1.8258 | Train Acc: 0.4444
 Site-Latino_Hispanic_ffhq          | Train Loss: 1.4166 | Train Acc: 0.9375
Average Train Accuracy: 0.4332
 Site-White_utk                     | Val  Loss: 1.8009 | Val  Acc: 0.3231
 Site-White_utk                     | Val  Loss: 1.9467 | Val  Acc: 0.2857
 Site-East_Asian                    | Val  Loss: 1.7550 | Val  Acc: 0.4091
 Site-East_Asian                    | Val  Loss: 1.7669 | Val  Acc: 0.3812
 Site-Indian_utk                    | Val  Loss: 1.7736 | Val  Acc: 0.4333
 Site-Indian_utk                    | Val  Loss: 1.7675 | Val  Acc: 0.4238
 Site-Black_utk                     | Val  Loss: 1.7990 | Val  Acc: 0.4286
 Site-Black_utk                     | Val  Loss: 1.8408 | Val  Acc: 0.3857
 Site-Southeast_Asian               | Val  Loss: 1.7540 | Val  Acc: 0.3571
 Site-Southeast_Asian               | Val  Loss: 1.7621 | Val  Acc: 0.3714
 Site-Asian_ffhq                    | Val  Loss: 1.2703 | Val  Acc: 0.8889
 Site-Asian_ffhq                    | Val  Loss: 1.2851 | Val  Acc: 0.9149
 Site-Latino_Hispanic_ffhq          | Val  Loss: 1.3694 | Val  Acc: 1.0000
 Site-Latino_Hispanic_ffhq          | Val  Loss: 1.4171 | Val  Acc: 0.9375
Average Valid Accuracy: 0.5386
============ Train epoch 36 ============
 Site-White_utk                     | Train Loss: 1.9229 | Train Acc: 0.2959
 Site-White_utk                     | Train Loss: 1.9444 | Train Acc: 0.2921
 Site-East_Asian                    | Train Loss: 1.5428 | Train Acc: 0.4328
 Site-East_Asian                    | Train Loss: 1.7046 | Train Acc: 0.3940
 Site-Indian_utk                    | Train Loss: 1.7954 | Train Acc: 0.3333
 Site-Indian_utk                    | Train Loss: 1.7906 | Train Acc: 0.4342
 Site-Black_utk                     | Train Loss: 1.8292 | Train Acc: 0.4286
 Site-Black_utk                     | Train Loss: 1.8299 | Train Acc: 0.3868
 Site-Southeast_Asian               | Train Loss: 1.7413 | Train Acc: 0.4286
 Site-Southeast_Asian               | Train Loss: 1.8402 | Train Acc: 0.3333
 Site-Asian_ffhq                    | Train Loss: 2.2817 | Train Acc: 0.0000
 Site-Asian_ffhq                    | Train Loss: 1.3617 | Train Acc: 0.8873
 Site-Latino_Hispanic_ffhq          | Train Loss: 1.8208 | Train Acc: 0.4444
 Site-Latino_Hispanic_ffhq          | Train Loss: 1.3845 | Train Acc: 0.9792
Average Train Accuracy: 0.4336
 Site-White_utk                     | Val  Loss: 1.7970 | Val  Acc: 0.2923
 Site-White_utk                     | Val  Loss: 1.9523 | Val  Acc: 0.2827
 Site-East_Asian                    | Val  Loss: 1.7310 | Val  Acc: 0.4091
 Site-East_Asian                    | Val  Loss: 1.7589 | Val  Acc: 0.3767
 Site-Indian_utk                    | Val  Loss: 1.7642 | Val  Acc: 0.4333
 Site-Indian_utk                    | Val  Loss: 1.7710 | Val  Acc: 0.4437
 Site-Black_utk                     | Val  Loss: 1.8043 | Val  Acc: 0.4286
 Site-Black_utk                     | Val  Loss: 1.7886 | Val  Acc: 0.4000
 Site-Southeast_Asian               | Val  Loss: 1.7545 | Val  Acc: 0.3571
 Site-Southeast_Asian               | Val  Loss: 1.7180 | Val  Acc: 0.3571
 Site-Asian_ffhq                    | Val  Loss: 1.3578 | Val  Acc: 0.7778
 Site-Asian_ffhq                    | Val  Loss: 1.2977 | Val  Acc: 0.8936
 Site-Latino_Hispanic_ffhq          | Val  Loss: 1.3341 | Val  Acc: 1.0000
 Site-Latino_Hispanic_ffhq          | Val  Loss: 1.4287 | Val  Acc: 0.9375
Average Valid Accuracy: 0.5278
============ Train epoch 37 ============
 Site-White_utk                     | Train Loss: 1.9236 | Train Acc: 0.2755
 Site-White_utk                     | Train Loss: 1.9318 | Train Acc: 0.2982
 Site-East_Asian                    | Train Loss: 1.7433 | Train Acc: 0.4478
 Site-East_Asian                    | Train Loss: 1.6813 | Train Acc: 0.4000
 Site-Indian_utk                    | Train Loss: 1.7769 | Train Acc: 0.3778
 Site-Indian_utk                    | Train Loss: 1.7794 | Train Acc: 0.4342
 Site-Black_utk                     | Train Loss: 1.7915 | Train Acc: 0.4762
 Site-Black_utk                     | Train Loss: 1.8097 | Train Acc: 0.3868
 Site-Southeast_Asian               | Train Loss: 1.7629 | Train Acc: 0.3810
 Site-Southeast_Asian               | Train Loss: 1.8290 | Train Acc: 0.3429
 Site-Asian_ffhq                    | Train Loss: 2.2756 | Train Acc: 0.0000
 Site-Asian_ffhq                    | Train Loss: 1.4826 | Train Acc: 0.8451
 Site-Latino_Hispanic_ffhq          | Train Loss: 1.7991 | Train Acc: 0.4444
 Site-Latino_Hispanic_ffhq          | Train Loss: 1.3793 | Train Acc: 0.9583
Average Train Accuracy: 0.4334
 Site-White_utk                     | Val  Loss: 1.7744 | Val  Acc: 0.2923
 Site-White_utk                     | Val  Loss: 1.9449 | Val  Acc: 0.2888
 Site-East_Asian                    | Val  Loss: 1.7397 | Val  Acc: 0.4091
 Site-East_Asian                    | Val  Loss: 1.7557 | Val  Acc: 0.3677
 Site-Indian_utk                    | Val  Loss: 1.7195 | Val  Acc: 0.4667
 Site-Indian_utk                    | Val  Loss: 1.7689 | Val  Acc: 0.4305
 Site-Black_utk                     | Val  Loss: 1.7964 | Val  Acc: 0.5000
 Site-Black_utk                     | Val  Loss: 1.7948 | Val  Acc: 0.3714
 Site-Southeast_Asian               | Val  Loss: 1.7903 | Val  Acc: 0.3571
 Site-Southeast_Asian               | Val  Loss: 1.7224 | Val  Acc: 0.3429
 Site-Asian_ffhq                    | Val  Loss: 1.3232 | Val  Acc: 0.6667
 Site-Asian_ffhq                    | Val  Loss: 1.2773 | Val  Acc: 0.8936
 Site-Latino_Hispanic_ffhq          | Val  Loss: 1.4054 | Val  Acc: 1.0000
 Site-Latino_Hispanic_ffhq          | Val  Loss: 1.4061 | Val  Acc: 0.9375
Average Valid Accuracy: 0.5232
============ Train epoch 38 ============
 Site-White_utk                     | Train Loss: 1.9078 | Train Acc: 0.3061
