===2023-05-30 21:20:49===
===Setting===
    dataset: fairface
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 14
    quantile: 0.7
    std_rw: False
    gender_label: False
    binary_race: False
data_number=[18,27,40,58,87,127,188,276,406,442,42,61,91,134,197,290,418,67,99,146,215,316,124,182,268,158,232,266,181,]
client_nums=[10,7,5,3,2,1,1,]
domain number = 14
multiply 100 for Ea!
use train loss for Ea
============ Train epoch 0 ============
cnt=[3, 6, 4, 2, 1, 1, 1, 3, 1, 1, 2, 2, 1, 1, ]
power_decay: 0.9, powerI: 0.9500, powerC: 0.0500
min_w=0.00349, quan_i=1.00, quan_c=1.00
minimize weight of clients:[]
 Site-White_Male               | Train Loss: 1.9185 | Train Acc: 0.2778
 Site-Indian_Female             (2) | Val  Loss: 2.1600 | Val  Acc: 0.2762
 Site-Indian_Male               (13)| Val  Loss: 2.1073 | Val  Acc: 0.1871
 Site-Southeast_Asian_Female    (10)| Val  Loss: 2.1657 | Val  Acc: 0.3164
 Site-Middle_Eastern_Male       (1) | Val  Loss: 2.2901 | Val  Acc: 0.1333
Average Valid Accuracy: 0.2893
Aggregated Acc | Val Acc: 0.2990
 Best site-White_Male               (6)  | Epoch:0 | Val Acc: 0.5000
 Best site-White_Female             (8)  | Epoch:0 | Val Acc: 0.2778
 Best site-White_Male               (4)  | Epoch:0 | Val Acc: 0.1923
 Best site-White_Female             (12) | Epoch:0 | Val Acc: 0.4103
 Best site-White_Male               (1)  | Epoch:0 | Val Acc: 0.2414
 Best site-White_Female             (0)  | Epoch:0 | Val Acc: 0.3765
 Best site-White_Male               (1)  | Epoch:0 | Val Acc: 0.2720
 Best site-White_Female             (0)  | Epoch:0 | Val Acc: 0.3913
 Best site-White_Male               (1)  | Epoch:0 | Val Acc: 0.2620
 Best site-White_Female             (0)  | Epoch:0 | Val Acc: 0.3810
 Best site-Latino_Hispanic_Male     (5)  | Epoch:0 | Val Acc: 0.3571
 Best site-Latino_Hispanic_Female   (9)  | Epoch:0 | Val Acc: 0.2195
 Best site-Latino_Hispanic_Male     (1)  | Epoch:0 | Val Acc: 0.2667
 Best site-Latino_Hispanic_Female   (3)  | Epoch:0 | Val Acc: 0.2472
 Best site-Latino_Hispanic_Male     (1)  | Epoch:0 | Val Acc: 0.2137
 Best site-Latino_Hispanic_Female   (3)  | Epoch:0 | Val Acc: 0.2591
 Best site-Latino_Hispanic_Male     (7)  | Epoch:0 | Val Acc: 0.2266
 Best site-Black_Female             (2)  | Epoch:0 | Val Acc: 0.2889
 Best site-Black_Male               (11) | Epoch:0 | Val Acc: 0.1818
 Best site-Black_Female             (2)  | Epoch:0 | Val Acc: 0.2990
 Best site-Black_Male               (11) | Epoch:0 | Val Acc: 0.2797
 Best site-Black_Female             (2)  | Epoch:0 | Val Acc: 0.3175
 Best site-East_Asian_Male          (7)  | Epoch:0 | Val Acc: 0.2683
 Best site-East_Asian_Female        (10) | Epoch:0 | Val Acc: 0.4545
 Best site-East_Asian_Male          (7)  | Epoch:0 | Val Acc: 0.2921
 Best site-Indian_Female            (2)  | Epoch:0 | Val Acc: 0.2762
 Best site-Indian_Male              (13) | Epoch:0 | Val Acc: 0.1871
 Best site-Southeast_Asian_Female   (10) | Epoch:0 | Val Acc: 0.3164
 Best site-Middle_Eastern_Male      (1)  | Epoch:0 | Val Acc: 0.1333
 Saving the local and server checkpoint to ../checkpoint/fed_fairface_uneven-quan_1.47_1_gender_cluster_14/ccop_q=1...
============ Train epoch 1 ============
cnt=[1, 4, 1, 2, 3, 4, 1, 4, 2, 3, 1, 1, 1, 1, ]
power_decay: 0.9, powerI: 0.9050, powerC: 0.0950
min_w=0.01291, quan_i=2.00, quan_c=2.01
minimize weight of clients:[0, 1, 3, 5, 7, 9, 10, 13, 17, 22, 23, 24, ]
 Site-White_Male               | Train Loss: 1.8243 | Train Acc: 0.2778
 Site-White_Female             | Train Loss: 1.8416 | Train Acc: 0.3704
 Site-White_Male               | Train Loss: 1.9295 | Train Acc: 0.3000
 Site-White_Female             | Train Loss: 1.7382 | Train Acc: 0.3966
 Site-White_Male               | Train Loss: 1.9544 | Train Acc: 0.2529
 Site-White_Female             | Train Loss: 1.8197 | Train Acc: 0.3307
 Site-White_Male               | Train Loss: 1.9392 | Train Acc: 0.2447
 Site-White_Female             | Train Loss: 1.8472 | Train Acc: 0.3442
 Site-White_Male               | Train Loss: 1.9665 | Train Acc: 0.2611
 Site-White_Female             | Train Loss: 1.8087 | Train Acc: 0.3756
 Site-Latino_Hispanic_Male     | Train Loss: 1.8504 | Train Acc: 0.1905
 Site-Latino_Hispanic_Female   | Train Loss: 1.9340 | Train Acc: 0.2951
 Site-Latino_Hispanic_Male     | Train Loss: 2.0178 | Train Acc: 0.2308
 Site-Latino_Hispanic_Female   | Train Loss: 1.8427 | Train Acc: 0.2612
 Site-Latino_Hispanic_Male     | Train Loss: 1.8968 | Train Acc: 0.2589
 Site-Latino_Hispanic_Female   | Train Loss: 1.8993 | Train Acc: 0.2931
 Site-Latino_Hispanic_Male     | Train Loss: 1.9256 | Train Acc: 0.2440
 Site-Black_Female             | Train Loss: 2.0220 | Train Acc: 0.3134
 Site-Black_Male               | Train Loss: 1.9954 | Train Acc: 0.2020
 Site-Black_Female             | Train Loss: 1.8605 | Train Acc: 0.3425
 Site-Black_Male               | Train Loss: 1.9802 | Train Acc: 0.2279
 Site-Black_Female             | Train Loss: 1.8833 | Train Acc: 0.3070
 Site-East_Asian_Male          | Train Loss: 1.8799 | Train Acc: 0.3065
 Site-East_Asian_Female        | Train Loss: 1.7328 | Train Acc: 0.4560
 Site-East_Asian_Male          | Train Loss: 1.8748 | Train Acc: 0.2910
 Site-Indian_Female            | Train Loss: 2.0782 | Train Acc: 0.2405
 Site-Indian_Male              | Train Loss: 1.9871 | Train Acc: 0.2543
 Site-Southeast_Asian_Female   | Train Loss: 2.0947 | Train Acc: 0.2857
 Site-Middle_Eastern_Male      | Train Loss: 2.1340 | Train Acc: 0.1878
 Site-White_Male                (0) | Val  Loss: 1.7902 | Val  Acc: 0.3333
 Site-White_Female              (12)| Val  Loss: 2.0382 | Val  Acc: 0.2778
 Site-White_Male                (10)| Val  Loss: 2.0060 | Val  Acc: 0.1923
 Site-White_Female              (7) | Val  Loss: 1.7725 | Val  Acc: 0.4103
 Site-White_Male                (2) | Val  Loss: 1.9408 | Val  Acc: 0.2931
 Site-White_Female              (7) | Val  Loss: 1.8131 | Val  Acc: 0.4235
 Site-White_Male                (9) | Val  Loss: 1.9548 | Val  Acc: 0.2080
 Site-White_Female              (7) | Val  Loss: 1.8050 | Val  Acc: 0.3750
 Site-White_Male                (9) | Val  Loss: 1.8782 | Val  Acc: 0.2731
 Site-White_Female              (7) | Val  Loss: 1.8220 | Val  Acc: 0.3571
 Site-Latino_Hispanic_Male      (6) | Val  Loss: 2.0423 | Val  Acc: 0.3571
 Site-Latino_Hispanic_Female    (1) | Val  Loss: 1.9573 | Val  Acc: 0.2927
 Site-Latino_Hispanic_Male      (4) | Val  Loss: 1.8553 | Val  Acc: 0.3167
 Site-Latino_Hispanic_Female    (1) | Val  Loss: 1.9266 | Val  Acc: 0.2360
 Site-Latino_Hispanic_Male      (4) | Val  Loss: 1.8336 | Val  Acc: 0.2290
 Site-Latino_Hispanic_Female    (1) | Val  Loss: 1.7730 | Val  Acc: 0.2746
 Site-Latino_Hispanic_Male      (4) | Val  Loss: 1.9164 | Val  Acc: 0.2302
 Site-Black_Female              (11)| Val  Loss: 2.0312 | Val  Acc: 0.2444
 Site-Black_Male                (3) | Val  Loss: 2.2785 | Val  Acc: 0.2273
 Site-Black_Female              (5) | Val  Loss: 1.9672 | Val  Acc: 0.2474
 Site-Black_Male                (3) | Val  Loss: 1.7649 | Val  Acc: 0.2517
 Site-Black_Female              (5) | Val  Loss: 1.8502 | Val  Acc: 0.3128
 Site-East_Asian_Male           (8) | Val  Loss: 2.0175 | Val  Acc: 0.3049
 Site-East_Asian_Female         (1) | Val  Loss: 1.7257 | Val  Acc: 0.4298
 Site-East_Asian_Male           (8) | Val  Loss: 1.9238 | Val  Acc: 0.3034
 Site-Indian_Female             (5) | Val  Loss: 2.0571 | Val  Acc: 0.2857
 Site-Indian_Male               (13)| Val  Loss: 2.0177 | Val  Acc: 0.2387
 Site-Southeast_Asian_Female    (5) | Val  Loss: 2.0863 | Val  Acc: 0.2938
 Site-Middle_Eastern_Male       (9) | Val  Loss: 2.1447 | Val  Acc: 0.1667
Average Valid Accuracy: 0.2892
Aggregated Acc | Val Acc: 0.2814
============ Train epoch 2 ============
cnt=[2, 1, 1, 1, 5, 1, 3, 6, 3, 1, 1, 1, 2, 1, ]
power_decay: 0.9, powerI: 0.8645, powerC: 0.1355
min_w=0.01197, quan_i=1.92, quan_c=1.96
minimize weight of clients:[0, 1, 3, 5, 7, 9, 10, 19, 21, 23, ]
 Site-White_Male               | Train Loss: 1.8124 | Train Acc: 0.3333
 Site-White_Female             | Train Loss: 1.8405 | Train Acc: 0.3704
 Site-White_Male               | Train Loss: 1.9222 | Train Acc: 0.3000
 Site-White_Female             | Train Loss: 1.7094 | Train Acc: 0.3966
 Site-White_Male               | Train Loss: 1.9896 | Train Acc: 0.2989
 Site-White_Female             | Train Loss: 1.8060 | Train Acc: 0.3622
 Site-White_Male               | Train Loss: 1.9138 | Train Acc: 0.2553
 Site-White_Female             | Train Loss: 1.8237 | Train Acc: 0.3587
 Site-White_Male               | Train Loss: 1.9296 | Train Acc: 0.2734
 Site-White_Female             | Train Loss: 1.8026 | Train Acc: 0.3665
 Site-Latino_Hispanic_Male     | Train Loss: 1.7909 | Train Acc: 0.2143
 Site-Latino_Hispanic_Female   | Train Loss: 1.9516 | Train Acc: 0.2459
 Site-Latino_Hispanic_Male     | Train Loss: 1.9412 | Train Acc: 0.2747
 Site-Latino_Hispanic_Female   | Train Loss: 1.8085 | Train Acc: 0.2836
 Site-Latino_Hispanic_Male     | Train Loss: 1.8071 | Train Acc: 0.2640
 Site-Latino_Hispanic_Female   | Train Loss: 1.8942 | Train Acc: 0.3103
 Site-Latino_Hispanic_Male     | Train Loss: 1.8696 | Train Acc: 0.2249
 Site-Black_Female             | Train Loss: 1.8131 | Train Acc: 0.3582
 Site-Black_Male               | Train Loss: 1.9981 | Train Acc: 0.1616
 Site-Black_Female             | Train Loss: 1.8271 | Train Acc: 0.3630
 Site-Black_Male               | Train Loss: 1.9562 | Train Acc: 0.2233
 Site-Black_Female             | Train Loss: 1.8814 | Train Acc: 0.3165
 Site-East_Asian_Male          | Train Loss: 1.8826 | Train Acc: 0.3226
 Site-East_Asian_Female        | Train Loss: 1.7144 | Train Acc: 0.4451
 Site-East_Asian_Male          | Train Loss: 1.8417 | Train Acc: 0.2873
 Site-Indian_Female            | Train Loss: 2.0549 | Train Acc: 0.2405
 Site-Indian_Male              | Train Loss: 1.9648 | Train Acc: 0.2241
 Site-Southeast_Asian_Female   | Train Loss: 2.0149 | Train Acc: 0.2932
 Site-Middle_Eastern_Male      | Train Loss: 2.0794 | Train Acc: 0.2155
 Site-White_Male                (11)| Val  Loss: 1.7902 | Val  Acc: 0.4167
 Site-White_Female              (10)| Val  Loss: 1.9627 | Val  Acc: 0.2222
 Site-White_Male                (13)| Val  Loss: 1.9479 | Val  Acc: 0.1923
 Site-White_Female              (4) | Val  Loss: 1.7579 | Val  Acc: 0.3333
 Site-White_Male                (5) | Val  Loss: 1.9603 | Val  Acc: 0.2069
 Site-White_Female              (4) | Val  Loss: 1.8211 | Val  Acc: 0.3882
 Site-White_Male                (7) | Val  Loss: 1.9334 | Val  Acc: 0.2400
 Site-White_Female              (4) | Val  Loss: 1.8067 | Val  Acc: 0.3750
 Site-White_Male                (7) | Val  Loss: 1.8652 | Val  Acc: 0.2915
 Site-White_Female              (4) | Val  Loss: 1.8064 | Val  Acc: 0.3401
 Site-Latino_Hispanic_Male      (2) | Val  Loss: 2.0381 | Val  Acc: 0.2857
 Site-Latino_Hispanic_Female    (9) | Val  Loss: 1.9579 | Val  Acc: 0.2439
 Site-Latino_Hispanic_Male      (3) | Val  Loss: 1.8349 | Val  Acc: 0.2833
 Site-Latino_Hispanic_Female    (6) | Val  Loss: 1.9259 | Val  Acc: 0.2472
 Site-Latino_Hispanic_Male      (12)| Val  Loss: 1.7932 | Val  Acc: 0.1985
 Site-Latino_Hispanic_Female    (4) | Val  Loss: 1.7544 | Val  Acc: 0.2539
 Site-Latino_Hispanic_Male      (7) | Val  Loss: 1.8926 | Val  Acc: 0.2482
 Site-Black_Female              (8) | Val  Loss: 1.9945 | Val  Acc: 0.1778
 Site-Black_Male                (0) | Val  Loss: 2.3615 | Val  Acc: 0.2727
 Site-Black_Female              (8) | Val  Loss: 1.9284 | Val  Acc: 0.3196
 Site-Black_Male                (0) | Val  Loss: 1.7499 | Val  Acc: 0.2657
 Site-Black_Female              (8) | Val  Loss: 1.8482 | Val  Acc: 0.3033
 Site-East_Asian_Male           (7) | Val  Loss: 1.9588 | Val  Acc: 0.3293
 Site-East_Asian_Female         (1) | Val  Loss: 1.7221 | Val  Acc: 0.4463
 Site-East_Asian_Male           (7) | Val  Loss: 1.8896 | Val  Acc: 0.3090
 Site-Indian_Female             (6) | Val  Loss: 2.0498 | Val  Acc: 0.2952
 Site-Indian_Male               (12)| Val  Loss: 1.9922 | Val  Acc: 0.2258
 Site-Southeast_Asian_Female    (6) | Val  Loss: 2.0882 | Val  Acc: 0.2938
 Site-Middle_Eastern_Male       (7) | Val  Loss: 2.1329 | Val  Acc: 0.1750
Average Valid Accuracy: 0.2821
Aggregated Acc | Val Acc: 0.2806
============ Train epoch 3 ============
cnt=[3, 6, 1, 1, 6, 2, 1, 1, 2, 1, 1, 1, 2, 1, ]
power_decay: 0.9, powerI: 0.8280, powerC: 0.1720
min_w=0.01154, quan_i=1.89, quan_c=1.92
minimize weight of clients:[0, 1, 3, 5, 7, 9, 10, 14, 17, 19, ]
 Site-White_Male               | Train Loss: 1.8306 | Train Acc: 0.2778
 Site-White_Female             | Train Loss: 1.7664 | Train Acc: 0.4074
 Site-White_Male               | Train Loss: 1.8665 | Train Acc: 0.3750
 Site-White_Female             | Train Loss: 1.7141 | Train Acc: 0.4138
 Site-White_Male               | Train Loss: 1.9927 | Train Acc: 0.2874
 Site-White_Female             | Train Loss: 1.7539 | Train Acc: 0.3622
 Site-White_Male               | Train Loss: 1.8988 | Train Acc: 0.2660
 Site-White_Female             | Train Loss: 1.8232 | Train Acc: 0.3551
 Site-White_Male               | Train Loss: 1.9193 | Train Acc: 0.2709
 Site-White_Female             | Train Loss: 1.7888 | Train Acc: 0.3643
 Site-Latino_Hispanic_Male     | Train Loss: 1.8231 | Train Acc: 0.1667
 Site-Latino_Hispanic_Female   | Train Loss: 1.9032 | Train Acc: 0.2787
 Site-Latino_Hispanic_Male     | Train Loss: 1.8974 | Train Acc: 0.1978
 Site-Latino_Hispanic_Female   | Train Loss: 1.9519 | Train Acc: 0.2910
 Site-Latino_Hispanic_Male     | Train Loss: 1.9600 | Train Acc: 0.2792
 Site-Latino_Hispanic_Female   | Train Loss: 1.8572 | Train Acc: 0.2793
 Site-Latino_Hispanic_Male     | Train Loss: 1.8867 | Train Acc: 0.2440
 Site-Black_Female             | Train Loss: 2.1163 | Train Acc: 0.2388
 Site-Black_Male               | Train Loss: 1.9111 | Train Acc: 0.2222
 Site-Black_Female             | Train Loss: 1.8662 | Train Acc: 0.3356
 Site-Black_Male               | Train Loss: 1.9120 | Train Acc: 0.2651
 Site-Black_Female             | Train Loss: 1.8461 | Train Acc: 0.3196
 Site-East_Asian_Male          | Train Loss: 1.8144 | Train Acc: 0.3306
 Site-East_Asian_Female        | Train Loss: 1.6857 | Train Acc: 0.4560
 Site-East_Asian_Male          | Train Loss: 1.8618 | Train Acc: 0.2985
 Site-Indian_Female            | Train Loss: 2.0230 | Train Acc: 0.2595
 Site-Indian_Male              | Train Loss: 1.9051 | Train Acc: 0.2284
 Site-Southeast_Asian_Female   | Train Loss: 1.9648 | Train Acc: 0.3346
 Site-Middle_Eastern_Male      | Train Loss: 2.0405 | Train Acc: 0.1989
 Site-White_Male                (6) | Val  Loss: 1.7248 | Val  Acc: 0.4167
 Site-White_Female              (7) | Val  Loss: 1.9429 | Val  Acc: 0.2778
 Site-White_Male                (9) | Val  Loss: 1.9641 | Val  Acc: 0.2308
 Site-White_Female              (10)| Val  Loss: 1.7413 | Val  Acc: 0.4103
 Site-White_Male                (1) | Val  Loss: 1.9108 | Val  Acc: 0.2414
 Site-White_Female              (0) | Val  Loss: 1.7816 | Val  Acc: 0.3882
 Site-White_Male                (1) | Val  Loss: 1.9015 | Val  Acc: 0.2640
 Site-White_Female              (0) | Val  Loss: 1.8047 | Val  Acc: 0.3859
 Site-White_Male                (1) | Val  Loss: 1.8456 | Val  Acc: 0.2878
 Site-White_Female              (0) | Val  Loss: 1.7933 | Val  Acc: 0.3707
 Site-Latino_Hispanic_Male      (12)| Val  Loss: 1.9615 | Val  Acc: 0.2857
 Site-Latino_Hispanic_Female    (4) | Val  Loss: 1.9664 | Val  Acc: 0.2683
 Site-Latino_Hispanic_Male      (12)| Val  Loss: 1.8128 | Val  Acc: 0.3667
 Site-Latino_Hispanic_Female    (4) | Val  Loss: 1.8961 | Val  Acc: 0.2472
 Site-Latino_Hispanic_Male      (8) | Val  Loss: 1.7657 | Val  Acc: 0.1985
 Site-Latino_Hispanic_Female    (4) | Val  Loss: 1.7489 | Val  Acc: 0.2280
 Site-Latino_Hispanic_Male      (11)| Val  Loss: 1.8806 | Val  Acc: 0.2194
 Site-Black_Female              (3) | Val  Loss: 1.9834 | Val  Acc: 0.2667
 Site-Black_Male                (2) | Val  Loss: 2.1685 | Val  Acc: 0.2424
 Site-Black_Female              (5) | Val  Loss: 1.9045 | Val  Acc: 0.2887
 Site-Black_Male                (13)| Val  Loss: 1.7193 | Val  Acc: 0.2867
 Site-Black_Female              (5) | Val  Loss: 1.8131 | Val  Acc: 0.3033
 Site-East_Asian_Male           (1) | Val  Loss: 1.9002 | Val  Acc: 0.3659
 Site-East_Asian_Female         (4) | Val  Loss: 1.6785 | Val  Acc: 0.4463
 Site-East_Asian_Male           (1) | Val  Loss: 1.8492 | Val  Acc: 0.3090
 Site-Indian_Female             (4) | Val  Loss: 2.0358 | Val  Acc: 0.2952
 Site-Indian_Male               (8) | Val  Loss: 1.9611 | Val  Acc: 0.2516
 Site-Southeast_Asian_Female    (4) | Val  Loss: 2.0554 | Val  Acc: 0.2768
 Site-Middle_Eastern_Male       (1) | Val  Loss: 2.0969 | Val  Acc: 0.1833
Average Valid Accuracy: 0.2967
Aggregated Acc | Val Acc: 0.2963
 Best site-White_Male               (6)  | Epoch:3 | Val Acc: 0.4167
 Best site-White_Female             (7)  | Epoch:3 | Val Acc: 0.2778
 Best site-White_Male               (9)  | Epoch:3 | Val Acc: 0.2308
 Best site-White_Female             (10) | Epoch:3 | Val Acc: 0.4103
 Best site-White_Male               (1)  | Epoch:3 | Val Acc: 0.2414
 Best site-White_Female             (0)  | Epoch:3 | Val Acc: 0.3882
 Best site-White_Male               (1)  | Epoch:3 | Val Acc: 0.2640
 Best site-White_Female             (0)  | Epoch:3 | Val Acc: 0.3859
 Best site-White_Male               (1)  | Epoch:3 | Val Acc: 0.2878
 Best site-White_Female             (0)  | Epoch:3 | Val Acc: 0.3707
 Best site-Latino_Hispanic_Male     (12) | Epoch:3 | Val Acc: 0.2857
 Best site-Latino_Hispanic_Female   (4)  | Epoch:3 | Val Acc: 0.2683
 Best site-Latino_Hispanic_Male     (12) | Epoch:3 | Val Acc: 0.3667
 Best site-Latino_Hispanic_Female   (4)  | Epoch:3 | Val Acc: 0.2472
 Best site-Latino_Hispanic_Male     (8)  | Epoch:3 | Val Acc: 0.1985
 Best site-Latino_Hispanic_Female   (4)  | Epoch:3 | Val Acc: 0.2280
 Best site-Latino_Hispanic_Male     (11) | Epoch:3 | Val Acc: 0.2194
 Best site-Black_Female             (3)  | Epoch:3 | Val Acc: 0.2667
 Best site-Black_Male               (2)  | Epoch:3 | Val Acc: 0.2424
 Best site-Black_Female             (5)  | Epoch:3 | Val Acc: 0.2887
 Best site-Black_Male               (13) | Epoch:3 | Val Acc: 0.2867
 Best site-Black_Female             (5)  | Epoch:3 | Val Acc: 0.3033
 Best site-East_Asian_Male          (1)  | Epoch:3 | Val Acc: 0.3659
 Best site-East_Asian_Female        (4)  | Epoch:3 | Val Acc: 0.4463
 Best site-East_Asian_Male          (1)  | Epoch:3 | Val Acc: 0.3090
 Best site-Indian_Female            (4)  | Epoch:3 | Val Acc: 0.2952
 Best site-Indian_Male              (8)  | Epoch:3 | Val Acc: 0.2516
 Best site-Southeast_Asian_Female   (4)  | Epoch:3 | Val Acc: 0.2768
 Best site-Middle_Eastern_Male      (1)  | Epoch:3 | Val Acc: 0.1833
 Saving the local and server checkpoint to ../checkpoint/fed_fairface_uneven-quan_1.47_1_gender_cluster_14/ccop_q=1...
============ Train epoch 4 ============
cnt=[2, 4, 1, 2, 4, 1, 1, 3, 4, 2, 1, 2, 1, 1, ]
power_decay: 0.9, powerI: 0.7952, powerC: 0.2048
min_w=0.01197, quan_i=1.89, quan_c=1.89
minimize weight of clients:[0, 1, 3, 5, 7, 9, 10, 22, 23, ]
 Site-White_Male               | Train Loss: 1.8350 | Train Acc: 0.3333
 Site-White_Female             | Train Loss: 1.7845 | Train Acc: 0.4074
 Site-White_Male               | Train Loss: 1.8548 | Train Acc: 0.2750
 Site-White_Female             | Train Loss: 1.6852 | Train Acc: 0.4138
 Site-White_Male               | Train Loss: 1.9794 | Train Acc: 0.2874
 Site-White_Female             | Train Loss: 1.7738 | Train Acc: 0.3780
 Site-White_Male               | Train Loss: 1.8536 | Train Acc: 0.2606
 Site-White_Female             | Train Loss: 1.8216 | Train Acc: 0.3659
 Site-White_Male               | Train Loss: 1.8859 | Train Acc: 0.2808
 Site-White_Female             | Train Loss: 1.7654 | Train Acc: 0.3756
 Site-Latino_Hispanic_Male     | Train Loss: 1.7460 | Train Acc: 0.2143
 Site-Latino_Hispanic_Female   | Train Loss: 1.8946 | Train Acc: 0.2787
 Site-Latino_Hispanic_Male     | Train Loss: 1.8764 | Train Acc: 0.2088
 Site-Latino_Hispanic_Female   | Train Loss: 1.8883 | Train Acc: 0.2985
 Site-Latino_Hispanic_Male     | Train Loss: 1.8116 | Train Acc: 0.2437
 Site-Latino_Hispanic_Female   | Train Loss: 1.8400 | Train Acc: 0.3069
 Site-Latino_Hispanic_Male     | Train Loss: 1.8330 | Train Acc: 0.2584
 Site-Black_Female             | Train Loss: 1.6556 | Train Acc: 0.3284
 Site-Black_Male               | Train Loss: 1.9115 | Train Acc: 0.2121
 Site-Black_Female             | Train Loss: 1.7608 | Train Acc: 0.3630
 Site-Black_Male               | Train Loss: 1.8496 | Train Acc: 0.2326
 Site-Black_Female             | Train Loss: 1.8156 | Train Acc: 0.3291
 Site-East_Asian_Male          | Train Loss: 1.7945 | Train Acc: 0.2984
 Site-East_Asian_Female        | Train Loss: 1.6627 | Train Acc: 0.4670
