===2023-08-06 10:31:55===
===Setting===
    dataset: officecaltechhome
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 7
    quantile: 0
    power_cs: 1
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
    mix5: False
    power_relu: 1
    Ea_val: False
data_number=[14,18,24,31,40,51,67,86,111,144,17,24,33,46,64,89,124,20,31,46,69,104,32,56,97,42,84,85,58,
client_nums=[10,7,5,3,2,1,1,]
len_dataset=[986,670,456,310,211,143,97,]
domain number = 7
============ Train epoch 0 ============
 Site-RealWorld                     | Train Loss: 2.9414 | Train Acc: 0.1429
 Site-RealWorld                     | Train Loss: 1.0042 | Train Acc: 0.9286
 Site-RealWorld                     | Train Loss: 1.1536 | Train Acc: 0.8889
 Site-RealWorld                     | Train Loss: 1.0620 | Train Acc: 0.9583
 Site-RealWorld                     | Train Loss: 0.9821 | Train Acc: 0.9355
 Site-RealWorld                     | Train Loss: 1.0254 | Train Acc: 0.8750
 Site-RealWorld                     | Train Loss: 1.0085 | Train Acc: 0.9216
 Site-RealWorld                     | Train Loss: 1.1551 | Train Acc: 0.8955
 Site-RealWorld                     | Train Loss: 0.9494 | Train Acc: 0.9186
 Site-RealWorld                     | Train Loss: 1.0316 | Train Acc: 0.9279
 Site-RealWorld                     | Train Loss: 0.8661 | Train Acc: 0.9653
 Site-Product                       | Train Loss: 0.8935 | Train Acc: 0.9412
 Site-Product                       | Train Loss: 1.1903 | Train Acc: 0.8750
 Site-Product                       | Train Loss: 1.1916 | Train Acc: 0.7879
 Site-Product                       | Train Loss: 1.0571 | Train Acc: 0.8478
 Site-Product                       | Train Loss: 0.8949 | Train Acc: 0.9531
 Site-Product                       | Train Loss: 1.0093 | Train Acc: 0.8876
 Site-Product                       | Train Loss: 1.0278 | Train Acc: 0.8710
 Site-amazon                        | Train Loss: 1.0149 | Train Acc: 0.9000
 Site-amazon                        | Train Loss: 0.8251 | Train Acc: 0.9355
 Site-amazon                        | Train Loss: 1.0890 | Train Acc: 0.8696
 Site-amazon                        | Train Loss: 0.9055 | Train Acc: 0.9275
 Site-amazon                        | Train Loss: 1.1619 | Train Acc: 0.8654
 Site-webcam                        | Train Loss: 1.1412 | Train Acc: 0.8125
 Site-webcam                        | Train Loss: 0.9486 | Train Acc: 0.9464
 Site-webcam                        | Train Loss: 1.0715 | Train Acc: 0.9588
 Site-Art                           | Train Loss: 1.5692 | Train Acc: 0.8095
 Site-Art                           | Train Loss: 1.2974 | Train Acc: 0.8333
 Site-Clipart                       | Train Loss: 1.4861 | Train Acc: 0.7059
 Site-dslr                          | Train Loss: 0.9265 | Train Acc: 0.9310
Average Train Accuracy: 0.8922
 Site-RealWorld                     | Val  Loss: 0.7081 | Val  Acc: 1.0000
 Site-RealWorld                     | Val  Loss: 0.8796 | Val  Acc: 1.0000
 Site-RealWorld                     | Val  Loss: 0.8201 | Val  Acc: 1.0000
 Site-RealWorld                     | Val  Loss: 1.0663 | Val  Acc: 0.9000
 Site-RealWorld                     | Val  Loss: 1.1779 | Val  Acc: 0.9231
 Site-RealWorld                     | Val  Loss: 0.8314 | Val  Acc: 0.9706
 Site-RealWorld                     | Val  Loss: 0.9509 | Val  Acc: 0.9773
 Site-RealWorld                     | Val  Loss: 1.0421 | Val  Acc: 0.8947
 Site-RealWorld                     | Val  Loss: 1.1235 | Val  Acc: 0.9189
 Site-RealWorld                     | Val  Loss: 1.0976 | Val  Acc: 0.8854
 Site-Product                       | Val  Loss: 0.7719 | Val  Acc: 1.0000
 Site-Product                       | Val  Loss: 0.9470 | Val  Acc: 0.8750
 Site-Product                       | Val  Loss: 0.8370 | Val  Acc: 0.9091
 Site-Product                       | Val  Loss: 0.8648 | Val  Acc: 0.9677
 Site-Product                       | Val  Loss: 1.0717 | Val  Acc: 0.9302
 Site-Product                       | Val  Loss: 0.8631 | Val  Acc: 0.9492
 Site-Product                       | Val  Loss: 0.9281 | Val  Acc: 0.8415
 Site-amazon                        | Val  Loss: 1.1344 | Val  Acc: 0.6923
 Site-amazon                        | Val  Loss: 1.2659 | Val  Acc: 0.8500
 Site-amazon                        | Val  Loss: 1.0909 | Val  Acc: 0.8710
 Site-amazon                        | Val  Loss: 0.9407 | Val  Acc: 0.9565
 Site-amazon                        | Val  Loss: 1.0217 | Val  Acc: 0.8841
 Site-webcam                        | Val  Loss: 1.1551 | Val  Acc: 0.8571
 Site-webcam                        | Val  Loss: 1.0697 | Val  Acc: 0.8919
 Site-webcam                        | Val  Loss: 0.9270 | Val  Acc: 0.9375
 Site-Art                           | Val  Loss: 1.3004 | Val  Acc: 0.8214
 Site-Art                           | Val  Loss: 1.3469 | Val  Acc: 0.8571
 Site-Clipart                       | Val  Loss: 1.4384 | Val  Acc: 0.7544
 Site-dslr                          | Val  Loss: 0.9167 | Val  Acc: 0.9737
Average Valid Accuracy: 0.9065
 Best site-RealWorld                 | Epoch:48 | Val Acc: 1.0000
 Best site-RealWorld                 | Epoch:48 | Val Acc: 1.0000
 Best site-RealWorld                 | Epoch:48 | Val Acc: 1.0000
 Best site-RealWorld                 | Epoch:48 | Val Acc: 0.9000
 Best site-RealWorld                 | Epoch:48 | Val Acc: 0.9231
 Best site-RealWorld                 | Epoch:48 | Val Acc: 0.9706
 Best site-RealWorld                 | Epoch:48 | Val Acc: 0.9773
 Best site-RealWorld                 | Epoch:48 | Val Acc: 0.8947
 Best site-RealWorld                 | Epoch:48 | Val Acc: 0.9189
 Best site-RealWorld                 | Epoch:48 | Val Acc: 0.8854
 Best site-Product                   | Epoch:48 | Val Acc: 1.0000
 Best site-Product                   | Epoch:48 | Val Acc: 0.8750
 Best site-Product                   | Epoch:48 | Val Acc: 0.9091
 Best site-Product                   | Epoch:48 | Val Acc: 0.9677
 Best site-Product                   | Epoch:48 | Val Acc: 0.9302
 Best site-Product                   | Epoch:48 | Val Acc: 0.9492
 Best site-Product                   | Epoch:48 | Val Acc: 0.8415
 Best site-amazon                    | Epoch:48 | Val Acc: 0.6923
 Best site-amazon                    | Epoch:48 | Val Acc: 0.8500
 Best site-amazon                    | Epoch:48 | Val Acc: 0.8710
 Best site-amazon                    | Epoch:48 | Val Acc: 0.9565
 Best site-amazon                    | Epoch:48 | Val Acc: 0.8841
 Best site-webcam                    | Epoch:48 | Val Acc: 0.8571
 Best site-webcam                    | Epoch:48 | Val Acc: 0.8919
 Best site-webcam                    | Epoch:48 | Val Acc: 0.9375
 Best site-Art                       | Epoch:48 | Val Acc: 0.8214
 Best site-Art                       | Epoch:48 | Val Acc: 0.8571
 Best site-Clipart                   | Epoch:48 | Val Acc: 0.7544
 Best site-dslr                      | Epoch:48 | Val Acc: 0.9737
 Saving the local and server checkpoint to ../checkpoint/fed_officecaltechhome_uneven_1.47_1/fedavg...
============ Train epoch 49 ============
 Site-RealWorld                     | Train Loss: 0.9457 | Train Acc: 1.0000
 Site-RealWorld                     | Train Loss: 1.0906 | Train Acc: 0.9444
 Site-RealWorld                     | Train Loss: 1.0379 | Train Acc: 1.0000
 Site-RealWorld                     | Train Loss: 1.0967 | Train Acc: 0.9355
 Site-RealWorld                     | Train Loss: 0.9858 | Train Acc: 0.9000
 Site-RealWorld                     | Train Loss: 1.0227 | Train Acc: 0.9804
 Site-RealWorld                     | Train Loss: 0.8781 | Train Acc: 0.9254
 Site-RealWorld                     | Train Loss: 0.8693 | Train Acc: 0.8953
 Site-RealWorld                     | Train Loss: 1.0167 | Train Acc: 0.9369
 Site-RealWorld                     | Train Loss: 0.9138 | Train Acc: 0.9514
 Site-Product                       | Train Loss: 0.8269 | Train Acc: 0.9412
 Site-Product                       | Train Loss: 1.1492 | Train Acc: 0.8750
 Site-Product                       | Train Loss: 1.2092 | Train Acc: 0.7879
 Site-Product                       | Train Loss: 1.0906 | Train Acc: 0.8261
 Site-Product                       | Train Loss: 0.9209 | Train Acc: 0.9375
 Site-Product                       | Train Loss: 1.0056 | Train Acc: 0.8989
 Site-Product                       | Train Loss: 0.9935 | Train Acc: 0.9113
 Site-amazon                        | Train Loss: 0.9825 | Train Acc: 1.0000
 Site-amazon                        | Train Loss: 0.8432 | Train Acc: 0.9032
 Site-amazon                        | Train Loss: 1.0502 | Train Acc: 0.8696
 Site-amazon                        | Train Loss: 0.8322 | Train Acc: 0.9130
 Site-amazon                        | Train Loss: 1.1601 | Train Acc: 0.8077
 Site-webcam                        | Train Loss: 1.0911 | Train Acc: 0.8750
 Site-webcam                        | Train Loss: 1.0161 | Train Acc: 0.9286
 Site-webcam                        | Train Loss: 1.0071 | Train Acc: 0.9381
 Site-Art                           | Train Loss: 1.5355 | Train Acc: 0.8095
 Site-Art                           | Train Loss: 1.3808 | Train Acc: 0.8452
 Site-Clipart                       | Train Loss: 1.3988 | Train Acc: 0.6824
 Site-dslr                          | Train Loss: 0.9657 | Train Acc: 0.8793
Average Train Accuracy: 0.9000
 Site-RealWorld                     | Val  Loss: 0.6911 | Val  Acc: 1.0000
 Site-RealWorld                     | Val  Loss: 0.8622 | Val  Acc: 1.0000
 Site-RealWorld                     | Val  Loss: 0.8054 | Val  Acc: 1.0000
 Site-RealWorld                     | Val  Loss: 1.0674 | Val  Acc: 0.9500
 Site-RealWorld                     | Val  Loss: 1.1495 | Val  Acc: 0.9231
 Site-RealWorld                     | Val  Loss: 0.8584 | Val  Acc: 0.9706
 Site-RealWorld                     | Val  Loss: 1.0085 | Val  Acc: 0.9318
 Site-RealWorld                     | Val  Loss: 1.0072 | Val  Acc: 0.8772
 Site-RealWorld                     | Val  Loss: 1.1179 | Val  Acc: 0.9459
 Site-RealWorld                     | Val  Loss: 1.0376 | Val  Acc: 0.8646
 Site-Product                       | Val  Loss: 0.8200 | Val  Acc: 0.9091
 Site-Product                       | Val  Loss: 0.9387 | Val  Acc: 0.8750
 Site-Product                       | Val  Loss: 0.7934 | Val  Acc: 0.9545
 Site-Product                       | Val  Loss: 0.9136 | Val  Acc: 0.9355
 Site-Product                       | Val  Loss: 1.0417 | Val  Acc: 0.8837
 Site-Product                       | Val  Loss: 0.9079 | Val  Acc: 0.9322
 Site-Product                       | Val  Loss: 0.9136 | Val  Acc: 0.8902
 Site-amazon                        | Val  Loss: 1.1256 | Val  Acc: 0.7692
 Site-amazon                        | Val  Loss: 1.0770 | Val  Acc: 0.8500
 Site-amazon                        | Val  Loss: 1.0678 | Val  Acc: 0.8387
 Site-amazon                        | Val  Loss: 0.8964 | Val  Acc: 0.9348
 Site-amazon                        | Val  Loss: 1.1948 | Val  Acc: 0.9130
 Site-webcam                        | Val  Loss: 1.1285 | Val  Acc: 0.9048
 Site-webcam                        | Val  Loss: 1.0613 | Val  Acc: 0.8919
 Site-webcam                        | Val  Loss: 0.9221 | Val  Acc: 0.9688
 Site-Art                           | Val  Loss: 1.2619 | Val  Acc: 0.8929
 Site-Art                           | Val  Loss: 1.3523 | Val  Acc: 0.7679
 Site-Clipart                       | Val  Loss: 1.4760 | Val  Acc: 0.7719
 Site-dslr                          | Val  Loss: 0.8843 | Val  Acc: 0.9474
Average Valid Accuracy: 0.9067
 Best site-RealWorld                 | Epoch:49 | Val Acc: 1.0000
 Best site-RealWorld                 | Epoch:49 | Val Acc: 1.0000
 Best site-RealWorld                 | Epoch:49 | Val Acc: 1.0000
 Best site-RealWorld                 | Epoch:49 | Val Acc: 0.9500
 Best site-RealWorld                 | Epoch:49 | Val Acc: 0.9231
 Best site-RealWorld                 | Epoch:49 | Val Acc: 0.9706
 Best site-RealWorld                 | Epoch:49 | Val Acc: 0.9318
 Best site-RealWorld                 | Epoch:49 | Val Acc: 0.8772
 Best site-RealWorld                 | Epoch:49 | Val Acc: 0.9459
 Best site-RealWorld                 | Epoch:49 | Val Acc: 0.8646
 Best site-Product                   | Epoch:49 | Val Acc: 0.9091
 Best site-Product                   | Epoch:49 | Val Acc: 0.8750
 Best site-Product                   | Epoch:49 | Val Acc: 0.9545
 Best site-Product                   | Epoch:49 | Val Acc: 0.9355
 Best site-Product                   | Epoch:49 | Val Acc: 0.8837
 Best site-Product                   | Epoch:49 | Val Acc: 0.9322
 Best site-Product                   | Epoch:49 | Val Acc: 0.8902
 Best site-amazon                    | Epoch:49 | Val Acc: 0.7692
 Best site-amazon                    | Epoch:49 | Val Acc: 0.8500
 Best site-amazon                    | Epoch:49 | Val Acc: 0.8387
 Best site-amazon                    | Epoch:49 | Val Acc: 0.9348
 Best site-amazon                    | Epoch:49 | Val Acc: 0.9130
 Best site-webcam                    | Epoch:49 | Val Acc: 0.9048
 Best site-webcam                    | Epoch:49 | Val Acc: 0.8919
 Best site-webcam                    | Epoch:49 | Val Acc: 0.9688
 Best site-Art                       | Epoch:49 | Val Acc: 0.8929
 Best site-Art                       | Epoch:49 | Val Acc: 0.7679
 Best site-Clipart                   | Epoch:49 | Val Acc: 0.7719
 Best site-dslr                      | Epoch:49 | Val Acc: 0.9474
 Saving the local and server checkpoint to ../checkpoint/fed_officecaltechhome_uneven_1.47_1/fedavg...
===2023-08-06 11:57:15===
===2023-08-06 11:57:21===
===Setting===
    dataset: officecaltechhome
    lr: 0.01
    batch: 64
    iters: 10
    wk_iters: 1
    si: False
    domain_num: 7
    quantile: 0
    power_cs: 1
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
    mix5: False
    power_relu: 1
    Ea_val: False
data_number=[14,18,24,31,40,51,67,86,111,144,17,24,33,46,64,89,124,20,31,46,69,104,32,56,97,42,84,85,58,
client_nums=[10,7,5,3,2,1,1,]
len_dataset=[986,670,456,310,211,143,97,]
domain number = 7
Loading snapshots...
 Test site-RealWorld                 (1)| Epoch:49 | Test Acc: 0.9475
 Test site-Product                   (6)| Epoch:49 | Test Acc: 0.9248
 Test site-amazon                    (3)| Epoch:49 | Test Acc: 0.8516
 Test site-webcam                    (4)| Epoch:49 | Test Acc: 0.9146
 Test site-Art                       (1)| Epoch:49 | Test Acc: 0.8610
 Test site-Clipart                   (2)| Epoch:49 | Test Acc: 0.7851
 Test site-dslr                      (1)| Epoch:49 | Test Acc: 0.8969
RealWorld: 0.9475, Product: 0.9248, amazon: 0.8516, webcam: 0.9146, Art: 0.8610, Clipart: 0.7851, dslr: 0.8969, 
Average Test Accuracy(group): 0.8831, Average Test Accuracy(individual): 0.9088,
domain std=0.0509, cluster std=0.0502, individual std=0.0428, 
===2023-08-06 20:35:13===
===Setting===
    dataset: officecaltechhome
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 7
    quantile: 0
    power_cs: 1
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
    mix5: False
    power_relu: 1
    Ea_val: False
data_number=[9,12,15,20,25,33,43,55,72,93,11,15,21,30,41,57,79,13,20,29,44,66,20,35,62,27,54,55,37,
client_nums=[10,7,5,3,2,1,1,]
len_dataset=[635,431,293,199,135,92,62,]
domain number = 7
============ Train epoch 0 ============
 Site-RealWorld                     | Train Loss: 2.4633 | Train Acc: 0.0000
 Site-RealWorld                     | Train Loss: 2.4716 | Train Acc: 0.0000
 Site-RealWorld                     | Train Loss: 2.4398 | Train Acc: 0.1333
 Site-RealWorld                     | Train Loss: 2.4357 | Train Acc: 0.2500
 Site-RealWorld                     | Train Loss: 2.4412 | Train Acc: 0.1200
 Site-RealWorld                     | Train Loss: 2.4435 | Train Acc: 0.1515
 Site-RealWorld                     | Train Loss: 2.4333 | Train Acc: 0.1860
 Site-RealWorld                     | Train Loss: 2.4589 | Train Acc: 0.0727
 Site-RealWorld                     | Train Loss: 2.4428 | Train Acc: 0.1389
 Site-RealWorld                     | Train Loss: 2.4421 | Train Acc: 0.1505
 Site-caltech                       | Train Loss: 2.5096 | Train Acc: 0.0909
 Site-caltech                       | Train Loss: 2.4697 | Train Acc: 0.1333
 Site-caltech                       | Train Loss: 2.4408 | Train Acc: 0.0952
 Site-caltech                       | Train Loss: 2.4710 | Train Acc: 0.0667
 Site-caltech                       | Train Loss: 2.4402 | Train Acc: 0.1220
 Site-caltech                       | Train Loss: 2.4456 | Train Acc: 0.1228
 Site-caltech                       | Train Loss: 2.4652 | Train Acc: 0.1139
 Site-Product                       | Train Loss: 2.4412 | Train Acc: 0.1538
 Site-Product                       | Train Loss: 2.4678 | Train Acc: 0.0000
 Site-Product                       | Train Loss: 2.4498 | Train Acc: 0.1724
